barcode,cycle_id,current(A),voltage(V),time(s)
demo,148,-2,3.405354215,763040
demo,148,-2,3.401030612,763050
demo,148,-2,3.396641497,763060
demo,148,-2,3.392256503,763070
demo,148,-2,3.387866772,763080
demo,148,-2,3.383472089,763090
demo,148,-2,3.379112066,763100
demo,148,-2,3.374859709,763110
demo,148,-2,3.370601675,763120
demo,148,-2,3.366337688,763130
demo,148,-2,3.362067453,763140
demo,148,-2,3.357877852,763150
demo,148,-2,3.353431388,763160
demo,148,-2,3.348977656,763170
demo,148,-2,3.344516263,763180
demo,148,-2,3.340046788,763190
demo,148,-2,3.335571171,763200
demo,148,-2,3.331087133,763210
demo,148,-2,3.326593529,763220
demo,148,-2,3.322089781,763230
demo,148,-2,3.317537326,763240
demo,148,-2,3.312432322,763250
demo,148,-2,3.307360525,763260
demo,148,-2,3.302295759,763270
demo,148,-2,3.297217064,763280
demo,148,-2,3.291553137,763290
demo,148,-2,3.28473518,763300
demo,148,-2,3.27790001,763310
demo,148,-2,3.271046287,763320
demo,148,-2,3.264172523,763330
demo,148,-2,3.25496325,763340
demo,148,-2,3.244201771,763350
demo,148,-2,3.233381032,763360
demo,148,-2,3.222510017,763370
demo,148,-2,3.211608281,763380
demo,148,-2,3.193703299,763390
demo,148,-2,3.174724177,763400
demo,148,-2,3.155703699,763410
demo,148,-2,3.136637159,763420
demo,148,-2,3.115256301,763430
demo,148,-2,3.079780795,763440
demo,148,-2,3.044239584,763450
demo,148,-2,3.00853407,763460
demo,148,-2,2.972430935,763470
demo,148,-2,2.922814693,763480
demo,148,-2,2.853550884,763490
demo,149,4,3.074461399,763500
demo,149,4,3.189010275,763510
demo,149,4,3.262958904,763520
demo,149,4,3.321188637,763530
demo,149,4,3.358449812,763540
demo,149,4,3.39446492,763550
demo,149,4,3.414525794,763560
demo,149,4,3.434297812,763570
demo,149,4,3.448784637,763580
demo,149,4,3.46065274,763590
demo,149,4,3.471499747,763600
demo,149,4,3.479976334,763610
demo,149,4,3.488544447,763620
demo,149,4,3.496152948,763630
demo,149,4,3.50372873,763640
demo,149,4,3.511352902,763650
demo,149,4,3.519024079,763660
demo,149,4,3.526655411,763670
demo,149,4,3.534081578,763680
demo,149,4,3.541544203,763690
demo,149,4,3.549295975,763700
demo,149,4,3.557129602,763710
demo,149,4,3.564919644,763720
demo,149,4,3.572704586,763730
demo,149,4,3.580423757,763740
demo,149,4,3.587369123,763750
demo,149,4,3.594336422,763760
demo,149,4,3.60057611,763770
demo,149,4,3.606517426,763780
demo,149,4,3.612223772,763790
demo,149,4,3.617515139,763800
demo,149,4,3.622821352,763810
demo,149,4,3.627750129,763820
demo,149,4,3.632419794,763830
demo,149,4,3.636970016,763840
demo,149,4,3.641457017,763850
demo,149,4,3.645916326,763860
demo,149,4,3.650279202,763870
demo,149,4,3.654653037,763880
demo,149,4,3.658906326,763890
demo,149,4,3.663155421,763900
demo,149,4,3.667323115,763910
demo,149,4,3.671421185,763920
demo,149,4,3.675520026,763930
demo,149,4,3.679538974,763940
demo,149,4,3.683565846,763950
demo,149,4,3.687409177,763960
demo,149,4,3.691212625,763970
demo,149,4,3.69490735,763980
demo,149,4,3.698458519,763990
demo,149,4,3.701996947,764000
demo,149,4,3.705278679,764010
demo,149,4,3.708566418,764020
demo,149,4,3.711659597,764030
demo,149,4,3.714517939,764040
demo,149,4,3.717292159,764050
demo,149,4,3.71989311,764060
demo,149,4,3.722499099,764070
demo,149,4,3.724880685,764080
demo,149,4,3.727259158,764090
demo,149,4,3.729525873,764100
demo,149,4,3.731719229,764110
demo,149,4,3.733882772,764120
demo,149,4,3.735972891,764130
demo,149,4,3.73856136,764140
demo,149,4,3.741073376,764150
demo,149,4,3.743577217,764160
demo,149,4,3.746063692,764170
demo,149,4,3.748532766,764180
demo,149,4,3.751005274,764190
demo,149,4,3.75348046,764200
demo,149,4,3.755959032,764210
demo,149,4,3.758444132,764220
demo,149,4,3.760933424,764230
demo,149,4,3.763621688,764240
demo,149,4,3.766503029,764250
demo,149,4,3.76938955,764260
demo,149,4,3.77233268,764270
demo,149,4,3.775278713,764280
demo,149,4,3.778253735,764290
demo,149,4,3.781244267,764300
demo,149,4,3.784248249,764310
demo,149,4,3.78727911,764320
demo,149,4,3.790312619,764330
demo,149,4,3.793413921,764340
demo,149,4,3.796763714,764350
demo,149,4,3.800130161,764360
demo,149,4,3.803509534,764370
demo,149,4,3.806896052,764380
demo,149,4,3.810302735,764390
demo,149,4,3.813711801,764400
demo,149,4,3.817144652,764410
demo,149,4,3.821188621,764420
demo,149,4,3.825438362,764430
demo,149,4,3.829709584,764440
demo,149,4,3.833989891,764450
demo,149,4,3.838326866,764460
demo,149,4,3.842666047,764470
demo,149,4,3.84686874,764480
demo,149,4,3.850937855,764490
demo,149,4,3.855075812,764500
demo,149,4,3.859324811,764510
demo,149,4,3.863579688,764520
demo,149,4,3.868102788,764530
demo,149,4,3.87264655,764540
demo,149,4,3.877935298,764550
demo,149,4,3.883353386,764560
demo,149,4,3.888881674,764570
demo,149,4,3.894687142,764580
demo,149,4,3.900494676,764590
demo,149,4,3.906501143,764600
demo,149,4,3.912443582,764610
demo,149,4,3.918381509,764620
demo,149,4,3.924316125,764630
demo,149,4,3.930201199,764640
demo,149,4,3.935699364,764650
demo,149,4,3.940730035,764660
demo,149,4,3.945430092,764670
demo,149,4,3.950058488,764680
demo,149,4,3.954515232,764690
demo,149,4,3.958764006,764700
demo,149,4,3.962989656,764710
demo,149,4,3.966858079,764720
demo,149,4,3.970674021,764730
demo,149,4,3.974352015,764740
demo,149,4,3.977977927,764750
demo,149,4,3.981562936,764760
demo,149,4,3.985071869,764770
demo,149,4,3.988912947,764780
demo,149,4,3.993217245,764790
demo,149,4,3.997522997,764800
demo,149,3.906648527,4.000000004,764810
demo,149,3.709352739,3.999999896,764820
demo,149,3.53507312,4.000001264,764830
demo,149,3.376972773,4.000001066,764840
demo,149,3.230608438,4.00002824,764850
demo,149,3.104258424,4.000009028,764860
demo,149,2.984724897,3.999999967,764870
demo,149,2.870558199,4.000000161,764880
demo,149,2.760353716,4.000000756,764890
demo,149,2.654157187,3.999999362,764900
demo,149,2.551942519,4.000000242,764910
demo,149,2.45343338,3.999997411,764920
demo,149,2.358892237,3.999999549,764930
demo,149,2.268133886,4.000000226,764940
demo,149,2.180699391,3.999999782,764950
demo,149,2.090178546,4.000009539,764960
demo,149,1.989614152,4.000001882,764970
demo,149,1.896577564,4.000000007,764980
demo,149,1.808383753,4.000000021,764990
demo,149,1.724035397,4.000000012,765000
demo,149,1.643773289,3.99999996,765010
demo,149,1.567278838,3.999999917,765020
demo,149,1.49441315,4.000000025,765030
demo,149,1.42493353,3.9999998,765040
demo,149,1.358831989,4.000000066,765050
demo,149,1.295668002,3.99999996,765060
demo,149,1.235546329,3.999999967,765070
demo,149,1.178130944,3.999999956,765080
demo,149,1.12349645,3.999999986,765090
demo,149,1.071385062,4.000000002,765100
demo,149,1.021732335,4.000000022,765110
demo,149,0.974284423,4.000002892,765120
demo,149,0.92758236,4.000012621,765130
demo,149,0.881841781,3.999994194,765140
demo,149,0.839615076,4.000000742,765150
demo,149,0.799112067,4.000000004,765160
demo,149,0.760629138,4.000000045,765170
demo,149,0.724002488,3.999999995,765180
demo,149,0.689144939,4.000000002,765190
demo,149,0.655978804,4.000000003,765200
demo,149,0.624410208,3.999999999,765210
demo,149,0.594361569,4,765220
demo,149,0.565751558,4.000000009,765230
demo,149,0.538512907,3.999999942,765240
demo,149,0.512608453,3.999999917,765250
demo,149,0.487956419,3.999999947,765260
demo,149,0.464479137,4.000000024,765270
demo,149,0.442148999,4.000000075,765280
demo,149,0.420903683,4.000000103,765290
demo,149,0.400668593,4.000000129,765300
demo,149,0.381408009,4.000000143,765310
demo,149,0.3630877,4.00000012,765320
demo,149,0.345639089,4.000000054,765330
demo,149,0.329012078,3.999999962,765340
demo,149,0.313207825,3.999999912,765350
demo,149,0.298169099,3.999999888,765360
demo,149,0.283834995,3.999999865,765370
demo,149,0.270197881,3.999999862,765380
demo,149,0.257226815,3.999999895,765390
demo,149,0.244870474,3.999999968,765400
demo,149,0.233094739,4.00000005,765410
demo,149,0.221885727,4.000000083,765420
demo,149,0.211208289,4.000000068,765430
demo,149,0.201030078,4.000000012,765440
demo,149,0.191340361,3.999999961,765450
demo,149,0.182118631,3.999999894,765460
demo,149,0.173341208,3.999999783,765470
demo,149,0.164980202,3.999999689,765480
demo,149,0.157016474,3.999999673,765490
demo,149,0.149436638,3.999999741,765500
demo,149,0.142225685,3.999999868,765510
demo,149,0.135365986,3.999999994,765520
demo,149,0.12884436,4.000000156,765530
demo,149,0.122646495,4.000000381,765540
demo,149,0.116741035,4.000000518,765550
demo,149,0.111109403,4.000000488,765560
demo,149,0.105738759,4.000000257,765570
demo,149,0.100624081,3.999999939,765580
demo,149,-2,3.954111239,765590
demo,149,-2,3.949609062,765600
demo,149,-2,3.945890431,765610
demo,149,-2,3.942669087,765620
demo,149,-2,3.939762989,765630
demo,149,-2,3.937051628,765640
demo,149,-2,3.934459402,765650
demo,149,-2,3.931942491,765660
demo,149,-2,3.92951055,765670
demo,149,-2,3.927165448,765680
demo,149,-2,3.924837748,765690
demo,149,-2,3.922520379,765700
demo,149,-2,3.920210361,765710
demo,149,-2,3.917904199,765720
demo,149,-2,3.915600025,765730
demo,149,-2,3.913297399,765740
demo,149,-2,3.910995134,765750
demo,149,-2,3.908693556,765760
demo,149,-2,3.906391065,765770
demo,149,-2,3.904086897,765780
demo,149,-2,3.902023959,765790
demo,149,-2,3.900140259,765800
demo,149,-2,3.898256273,765810
demo,149,-2,3.896369629,765820
demo,149,-2,3.8944822,765830
demo,149,-2,3.892594546,765840
demo,149,-2,3.890706577,765850
demo,149,-2,3.888817858,765860
demo,149,-2,3.88692407,765870
demo,149,-2,3.885030017,765880
demo,149,-2,3.883135695,765890
demo,149,-2,3.881241099,765900
demo,149,-2,3.879343501,765910
demo,149,-2,3.877440255,765920
demo,149,-2,3.875409256,765930
demo,149,-2,3.873322623,765940
demo,149,-2,3.871235691,765950
demo,149,-2,3.869140462,765960
demo,149,-2,3.86703971,765970
demo,149,-2,3.864938652,765980
demo,149,-2,3.86283731,765990
demo,149,-2,3.860735686,766000
demo,149,-2,3.858614617,766010
demo,149,-2,3.856490497,766020
demo,149,-2,3.854366099,766030
demo,149,-2,3.852241424,766040
demo,149,-2,3.850111261,766050
demo,149,-2,3.847949375,766060
demo,149,-2,3.846191083,766070
demo,149,-2,3.844460374,766080
demo,149,-2,3.842729394,766090
demo,149,-2,3.840973227,766100
demo,149,-2,3.839181034,766110
demo,149,-2,3.837388571,766120
demo,149,-2,3.835595841,766130
demo,149,-2,3.833802843,766140
demo,149,-2,3.831943589,766150
demo,149,-2,3.830052891,766160
demo,149,-2,3.828161927,766170
demo,149,-2,3.826270699,766180
demo,149,-2,3.824346896,766190
demo,149,-2,3.822243156,766200
demo,149,-2,3.820131543,766210
demo,149,-2,3.81801967,766220
demo,149,-2,3.81590754,766230
demo,149,-2,3.813753678,766240
demo,149,-2,3.811449122,766250
demo,149,-2,3.809144308,766260
demo,149,-2,3.806839239,766270
demo,149,-2,3.804533914,766280
demo,149,-2,3.802129858,766290
demo,149,-2,3.7996208,766300
demo,149,-2,3.797111488,766310
demo,149,-2,3.794542209,766320
demo,149,-2,3.791717193,766330
demo,149,-2,3.788786591,766340
demo,149,-2,3.785821189,766350
demo,149,-2,3.782855532,766360
demo,149,-2,3.779889622,766370
demo,149,-2,3.776923331,766380
demo,149,-2,3.773950943,766390
demo,149,-2,3.770978301,766400
demo,149,-2,3.768005405,766410
demo,149,-2,3.765026152,766420
demo,149,-2,3.762027237,766430
demo,149,-2,3.759118975,766440
demo,149,-2,3.756210459,766450
demo,149,-2,3.753301687,766460
demo,149,-2,3.75039266,766470
demo,149,-2,3.747590366,766480
demo,149,-2,3.744872451,766490
demo,149,-2,3.74215428,766500
demo,149,-2,3.739435851,766510
demo,149,-2,3.736717164,766520
demo,149,-2,3.734147679,766530
demo,149,-2,3.731775125,766540
demo,149,-2,3.729500023,766550
demo,149,-2,3.727224661,766560
demo,149,-2,3.724961881,766570
demo,149,-2,3.722820932,766580
demo,149,-2,3.720679721,766590
demo,149,-2,3.718538246,766600
demo,149,-2,3.716396507,766610
demo,149,-2,3.714286426,766620
demo,149,-2,3.712231952,766630
demo,149,-2,3.710177211,766640
demo,149,-2,3.708122201,766650
demo,149,-2,3.706066921,766660
demo,149,-2,3.703939172,766670
demo,149,-2,3.70174614,766680
demo,149,-2,3.699552836,766690
demo,149,-2,3.697359257,766700
demo,149,-2,3.695165402,766710
demo,149,-2,3.692998861,766720
demo,149,-2,3.69083509,766730
demo,149,-2,3.688671039,766740
demo,149,-2,3.686506706,766750
demo,149,-2,3.684345195,766760
demo,149,-2,3.682198673,766770
demo,149,-2,3.680051864,766780
demo,149,-2,3.677971966,766790
demo,149,-2,3.676219948,766800
demo,149,-2,3.674473195,766810
demo,149,-2,3.672733298,766820
demo,149,-2,3.670993104,766830
demo,149,-2,3.669252612,766840
demo,149,-2,3.667511821,766850
demo,149,-2,3.665778647,766860
demo,149,-2,3.664048471,766870
demo,149,-2,3.662317988,766880
demo,149,-2,3.660587196,766890
demo,149,-2,3.658856092,766900
demo,149,-2,3.657136643,766910
demo,149,-2,3.655417195,766920
demo,149,-2,3.653697427,766930
demo,149,-2,3.652038378,766940
demo,149,-2,3.650462384,766950
demo,149,-2,3.6488972,766960
demo,149,-2,3.647331685,766970
demo,149,-2,3.645765836,766980
demo,149,-2,3.64419965,766990
demo,149,-2,3.64264204,767000
demo,149,-2,3.641092617,767010
demo,149,-2,3.639542847,767020
demo,149,-2,3.637992727,767030
demo,149,-2,3.636442253,767040
demo,149,-2,3.634906567,767050
demo,149,-2,3.633374804,767060
demo,149,-2,3.631842676,767070
demo,149,-2,3.630310179,767080
demo,149,-2,3.628778646,767090
demo,149,-2,3.6272733,767100
demo,149,-2,3.625767573,767110
demo,149,-2,3.624261461,767120
demo,149,-2,3.622754959,767130
demo,149,-2,3.62125051,767140
demo,149,-2,3.61987612,767150
demo,149,-2,3.61856132,767160
demo,149,-2,3.617246112,767170
demo,149,-2,3.615930489,767180
demo,149,-2,3.614615671,767190
demo,149,-2,3.613301296,767200
demo,149,-2,3.611986491,767210
demo,149,-2,3.610671252,767220
demo,149,-2,3.609355571,767230
demo,149,-2,3.608039053,767240
demo,149,-2,3.606722015,767250
demo,149,-2,3.605404518,767260
demo,149,-2,3.604086555,767270
demo,149,-2,3.602765551,767280
demo,149,-2,3.601425497,767290
demo,149,-2,3.600084958,767300
demo,149,-2,3.598743927,767310
demo,149,-2,3.597402396,767320
demo,149,-2,3.59604229,767330
demo,149,-2,3.594653405,767340
demo,149,-2,3.593263998,767350
demo,149,-2,3.592025601,767360
demo,149,-2,3.590898873,767370
demo,149,-2,3.589724277,767380
demo,149,-2,3.588524576,767390
demo,149,-2,3.58732431,767400
demo,149,-2,3.586123471,767410
demo,149,-2,3.58492205,767420
demo,149,-2,3.583630134,767430
demo,149,-2,3.582330519,767440
demo,149,-2,3.581030292,767450
demo,149,-2,3.579729441,767460
demo,149,-2,3.578404797,767470
demo,149,-2,3.576984053,767480
demo,149,-2,3.575562652,767490
demo,149,-2,3.574140584,767500
demo,149,-2,3.572717836,767510
demo,149,-2,3.571232231,767520
demo,149,-2,3.569674016,767530
demo,149,-2,3.568115082,767540
demo,149,-2,3.566555417,767550
demo,149,-2,3.564941668,767560
demo,149,-2,3.563198002,767570
demo,149,-2,3.561415598,767580
demo,149,-2,3.559632405,767590
demo,149,-2,3.557848408,767600
demo,149,-2,3.55606352,767610
demo,149,-2,3.554136744,767620
demo,149,-2,3.552209113,767630
demo,149,-2,3.550280611,767640
demo,149,-2,3.548351217,767650
demo,149,-2,3.546385136,767660
demo,149,-2,3.544320845,767670
demo,149,-2,3.542255604,767680
demo,149,-2,3.540189392,767690
demo,149,-2,3.538122189,767700
demo,149,-2,3.535989925,767710
demo,149,-2,3.53380146,767720
demo,149,-2,3.531611934,767730
demo,149,-2,3.529421322,767740
demo,149,-2,3.527229598,767750
demo,149,-2,3.524965697,767760
demo,149,-2,3.522723599,767770
demo,149,-2,3.520480307,767780
demo,149,-2,3.518235791,767790
demo,149,-2,3.515983749,767800
demo,149,-2,3.513651895,767810
demo,149,-2,3.511318723,767820
demo,149,-2,3.508984199,767830
demo,149,-2,3.506648287,767840
demo,149,-2,3.504286109,767850
demo,149,-2,3.501874742,767860
demo,149,-2,3.499461873,767870
demo,149,-2,3.497047461,767880
demo,149,-2,3.494631463,767890
demo,149,-2,3.492168688,767900
demo,149,-2,3.489675454,767910
demo,149,-2,3.487180494,767920
demo,149,-2,3.484683758,767930
demo,149,-2,3.482185194,767940
demo,149,-2,3.479592881,767950
demo,149,-2,3.476985983,767960
demo,149,-2,3.474377086,767970
demo,149,-2,3.471680891,767980
demo,149,-2,3.468895293,767990
demo,149,-2,3.465946466,768000
demo,149,-2,3.462995374,768010
demo,149,-2,3.460041945,768020
demo,149,-2,3.457086101,768030
demo,149,-2,3.453985321,768040
demo,149,-2,3.450681771,768050
demo,149,-2,3.447375549,768060
demo,149,-2,3.444066559,768070
demo,149,-2,3.440746947,768080
demo,149,-2,3.437055756,768090
demo,149,-2,3.433204685,768100
demo,149,-2,3.429350418,768110
demo,149,-2,3.425492831,768120
demo,149,-2,3.421631797,768130
demo,149,-2,3.417344209,768140
demo,149,-2,3.413031756,768150
demo,149,-2,3.408715424,768160
demo,149,-2,3.404395052,768170
demo,149,-2,3.400046243,768180
demo,149,-2,3.395664766,768190
demo,149,-2,3.391278707,768200
demo,149,-2,3.386887862,768210
demo,149,-2,3.382492015,768220
demo,149,-2,3.378165725,768230
demo,149,-2,3.373912093,768240
demo,149,-2,3.369652722,768250
demo,149,-2,3.365387332,768260
demo,149,-2,3.361115623,768270
demo,149,-2,3.356904369,768280
demo,149,-2,3.352456275,768290
demo,149,-2,3.348000826,768300
demo,149,-2,3.343537623,768310
demo,149,-2,3.339066313,768320
demo,149,-2,3.334589285,768330
demo,149,-2,3.330103106,768340
demo,149,-2,3.325607235,768350
demo,149,-2,3.32110108,768360
demo,149,-2,3.316413725,768370
demo,149,-2,3.311305997,768380
demo,149,-2,3.30624331,768390
demo,149,-2,3.30117544,768400
demo,149,-2,3.296093424,768410
demo,149,-2,3.29003548,768420
demo,149,-2,3.283213697,768430
demo,149,-2,3.276374406,768440
demo,149,-2,3.269516237,768450
demo,149,-2,3.262637663,768460
demo,149,-2,3.252544947,768470
demo,149,-2,3.241777793,768480
demo,149,-2,3.230940616,768490
demo,149,-2,3.220062825,768500
demo,149,-2,3.208360574,768510
demo,149,-2,3.189410553,768520
demo,149,-2,3.170422354,768530
demo,149,-2,3.151391784,768540
demo,149,-2,3.132313972,768550
demo,149,-2,3.107195087,768560
demo,149,-2,3.071705284,768570
demo,149,-2,3.036147821,768580
demo,149,-2,3.000350112,768590
demo,149,-2,2.964225497,768600
demo,149,-2,2.907054486,768610
demo,149,-2,2.837761223,768620
demo,150,4,3.11957929,768630
demo,150,4,3.206452452,768640
demo,150,4,3.279412255,768650
demo,150,4,3.329869915,768660
demo,150,4,3.366921997,768670
demo,150,4,3.399176549,768680
demo,150,4,3.419168857,768690
demo,150,4,3.438878272,768700
demo,150,4,3.451603538,768710
demo,150,4,3.46346865,768720
demo,150,4,3.473543117,768730
demo,150,4,3.482027417,768740
demo,150,4,3.490452277,768750
demo,150,4,3.497993347,768760
demo,150,4,3.505579349,768770
demo,150,4,3.513215049,768780
demo,150,4,3.520895823,768790
demo,150,4,3.52844527,768800
demo,150,4,3.535880003,768810
demo,150,4,3.54336947,768820
demo,150,4,3.55117908,768830
demo,150,4,3.559019542,768840
demo,150,4,3.566795624,768850
demo,150,4,3.574586423,768860
demo,150,4,3.582109221,768870
demo,150,4,3.589059686,768880
demo,150,4,3.596031801,768890
demo,150,4,3.602032057,768900
demo,150,4,3.607977596,768910
demo,150,4,3.613532201,768920
demo,150,4,3.618827275,768930
demo,150,4,3.624051163,768940
demo,150,4,3.628910966,768950
demo,150,4,3.63358376,768960
demo,150,4,3.638089457,768970
demo,150,4,3.64257927,768980
demo,150,4,3.647007659,768990
demo,150,4,3.651373073,769000
demo,150,4,3.655730457,769010
demo,150,4,3.65997193,769020
demo,150,4,3.664223209,769030
demo,150,4,3.668354462,769040
demo,150,4,3.67245453,769050
demo,150,4,3.676535879,769060
